ID,Screen name,Foto Profil,Following,Following kurang 30,Followers,Followers lebih 1000,Tweet,Tweet kurang 50,Lokasi,URL,Deskripsi,Follower Ratio 2:1,Follower Ratio 50:1,Follower Ratio 100:1,Pola Aktivitas Akun,Usia Akun (bulan),Usia Akun kurang sama dengan 12,Rataan Tweet per Minggu,Retweet Ratio %,Retweet Ratio lebih sama dengan 60,Kategori
"7,57E+22",0,1,39,0,9,0,54,0,0,0,0,1,0,0,0,11,1,75,2,0,1
"1,22E+23",0,1,240,0,129,0,4955,0,1,0,1,1,0,0,0,11,1,210,2,0,1
"1,21E+23",0,1,5397,0,7567,1,63713,0,1,1,1,0,0,0,1,11,1,97,2,0,1
"1,22E+23",0,0,1609,0,1409,1,38915,0,0,0,1,0,0,0,1,11,1,52,2,0,1
"1,22E+23",0,1,4978,0,502,1,30192,0,1,0,1,0,0,0,1,11,1,0.41,2,0,1
"1,22E+23",0,0,2326,0,713,0,28464,0,0,0,1,1,0,0,1,11,1,80,2,0,1
"1,22E+23",0,1,2226,0,2400,0,20977,0,0,1,1,1,0,0,1,11,1,2.9,2,0,1
"1,22E+23",0,0,520,0,525,0,17800,0,0,1,1,1,0,0,0,11,1,210,3,0,1
"1,22E+23",0,0,958,0,998,0,16300,0,0,0,1,0,0,0,1,11,1,25,3,0,1
"1,22E+23",0,0,239,0,411,0,14941,0,1,0,0,1,0,0,0,11,1,13,3,0,1
"1,22E+21",1,1,420,0,235,0,13698,0,1,0,1,0,0,0,0,11,1,4.3,3,0,1
"1,22E+21",0,0,1951,0,304,1,12800,0,0,0,1,0,0,0,1,11,1,25,3,0,1
"1,22E+23",0,0,1758,0,161,0,10986,0,0,0,1,0,0,0,1,11,1,7.4,3,0,1
"1,22E+23",1,0,200,0,820,1,10412,0,0,1,1,0,0,0,0,11,1,6.4,3,0,1
1221793063577649153,1,0,1373,0,203,0,9200,0,0,0,1,0,0,0,1,11,1,19,4,0,1
"1,22E+23",0,0,259,0,265,1,9082,0,0,1,1,0,0,0,1,11,1,24,4,0,1
"1,22E+23",0,1,1834,0,260,0,8801,0,1,1,0,1,0,0,1,11,1,40,4,0,1
"1,22E+23",0,0,2509,0,3457,0,8712,0,0,0,0,0,0,0,1,11,1,26,5,0,1
"1,22E+23",0,1,785,0,202,0,1051,0,0,1,1,0,0,0,1,11,1,4.1,5,0,1
"1,22E+23",0,1,265,0,174,0,816,0,0,0,1,0,0,0,0,11,1,15,5,0,1
"1,22E+23",0,0,262,0,49,0,702,0,1,0,1,0,0,0,1,11,1,370,5,0,1
"1,21E+22",0,0,55,0,37,0,39,0,0,0,0,0,0,0,0,11,1,270,6,0,1
"1,22E+22",0,0,12,0,2,0,9,0,0,0,1,0,0,0,0,11,1,5.7,6,0,1
"1,22E+23",0,1,639,0,372,0,0,1,0,0,0,0,0,0,0,11,1,30,6,0,1
"1,21E+23",0,0,404,0,282,1,53900,0,1,1,1,0,0,0,0,11,1,0.53,6,0,1
"1,22E+23",0,0,2692,0,951,1,36370,0,0,0,1,0,0,0,0,11,1,120,6,0,1
"1,22E+23",0,1,121,0,53,1,18000,0,1,0,1,0,0,0,0,11,1,4,6,0,1
"1,22E+23",0,1,515,0,161,0,14886,0,1,1,1,0,0,0,0,11,1,22,6,0,1
"1,22E+22",0,1,217,0,475,0,9652,0,0,0,0,0,0,0,0,11,1,1300,6,0,1
"1,22E+23",0,0,139,0,64,0,8759,0,0,0,1,1,0,0,0,11,1,61,7,0,1
"1,22E+23",0,0,270,0,256,0,6086,0,1,0,1,1,0,0,0,11,1,38,7,0,1
"1,22E+23",0,0,869,0,1165,0,10100,0,0,1,1,0,0,0,0,11,1,24,7,0,1
"1,22E+22",0,1,2285,0,2488,0,9102,0,1,0,1,0,0,0,0,11,1,75,7,0,1
"1,22E+23",0,0,1456,0,1367,1,8723,0,0,0,1,0,0,0,0,11,1,19,7,0,1
"1,22E+23",0,1,734,0,1001,0,3034,0,0,1,1,0,0,0,0,11,1,3.6,7,0,1
"1,21E+22",0,0,117,0,53,0,2458,0,0,0,1,0,0,0,0,11,1,5.3,8,0,1
"1,22E+23",0,0,160,0,129,0,2385,0,0,0,1,1,0,0,0,11,1,63,8,0,1
1214519977027366912,0,1,1207,0,1237,0,2327,0,1,0,1,0,0,0,0,11,1,710,8,0,1
1220223386393006080,0,1,180,0,469,0,463,0,1,1,1,0,0,0,0,11,1,62,8,0,1
"1,22E+23",0,1,1,0,0,0,10,0,0,1,1,0,0,0,0,11,1,5.8,8,0,1
"1,22E+23",0,1,607,0,1741,1,5739,0,1,1,1,0,0,0,0,11,1,84,8,0,1
"1,22E+22",0,1,74,0,125,0,9431,0,0,0,1,0,0,0,0,11,1,11,8,0,1
"1,22E+23",0,0,297,0,184,0,2190,0,0,0,1,0,0,0,0,11,1,100,8,0,1
"1,21E+23",0,0,40,0,31,0,2036,0,0,0,1,0,0,0,0,11,1,13,9,0,1
"1,22E+23",1,0,87,0,8,0,1223,0,0,1,1,1,0,0,1,11,1,0.65,9,0,1
"1,22E+23",0,0,1932,0,828,1,34710,0,1,0,0,0,0,0,0,11,1,14,9,0,1
"1,22E+23",0,1,837,0,102,0,10122,0,0,0,1,0,0,0,0,11,1,6.1,9,0,1
1221753647853236224,0,1,1635,0,587,0,16257,0,1,0,0,0,0,0,0,11,1,150,9,0,1
"1,22E+23",0,1,723,0,353,0,4433,0,1,0,1,0,0,0,0,11,1,0.42,9,0,1
"1,25E+22",0,0,1114,0,116,0,4941,0,1,0,1,0,0,0,1,11,1,48,9,0,1
"1,22E+23",0,1,262,0,152,0,6142,0,0,1,1,0,0,0,0,11,1,21,9,0,1
"1,22E+23",1,1,50,0,7,0,233,0,1,0,0,0,0,0,1,11,1,2.9,9,0,1
"1,21E+23",1,1,892,0,564,0,2730,0,1,0,1,0,0,0,1,12,1,14,37,0,1
"1,21E+23",1,1,1507,0,715,0,416,0,1,0,1,1,0,0,0,12,1,30,0,0,0
"1,22E+23",1,1,240,0,252,0,5985,0,0,0,0,0,0,0,0,12,1,90,38,0,0
"1,13E+23",1,0,479,0,33,0,23,1,0,0,0,0,0,0,0,12,1,0,0,0,0
"1,19E+23",1,1,37,0,45,0,9082,0,1,0,1,0,0,0,1,12,1,670,100,1,1
"1,21E+23",0,1,258,0,177,0,1004,0,0,0,1,1,0,0,0,12,1,0,0,0,1
1204239156534112256,0,1,285,0,95,0,3560,0,0,0,1,1,0,0,0,12,1,0,0,0,1
"1,20E+23",0,0,679,0,517,0,3540,0,0,0,1,1,0,0,1,12,1,0,0,0,1
"1,18E+23",0,0,45,0,45,0,1087,0,0,0,1,0,0,0,0,12,1,0,0,0,1
"1,20E+23",0,0,381,0,130,0,890,0,0,0,0,0,0,0,0,12,1,0,0,0,1
"1,20E+23",0,1,72,0,69,0,1193,0,0,0,1,0,0,0,0,12,1,0,0,0,1
"1,08E+23",0,0,37,0,2,0,12,0,1,0,1,0,0,0,0,12,1,200,0,0,1
"1,20E+23",0,1,30,0,6,0,29,1,0,0,1,1,0,0,0,12,1,1,0,0,1
"1,20E+23",1,1,63,0,4,0,4,1,0,0,1,0,0,0,0,12,1,39,0,0,1
"1,20E+23",0,0,548,0,317,0,15212,0,0,0,1,1,0,0,0,12,1,0,0,0,1
"1,20E+23",0,0,134,0,3,0,382,0,0,0,0,0,0,0,0,12,1,0.38,0,0,1
"1,21E+23",0,0,284,0,194,0,5633,0,0,0,1,1,0,0,0,12,1,25,0,0,1
"1,20E+23",0,0,127,0,1088,1,1247,0,0,0,0,0,0,0,0,12,1,280,0,0,1
"1,22E+23",0,1,420,0,347,0,27347,0,1,0,1,1,0,0,1,12,1,43,0,0,1
"1,21E+23",0,0,173,0,466,0,28143,0,1,1,1,0,0,0,1,12,1,35,0,0,1
"1,21E+23",1,1,315,0,295,0,920,0,1,1,1,0,0,0,0,12,1,35,0,0,1
"1,20E+23",0,0,0,0,45,0,2163,0,0,0,0,0,0,0,1,12,1,0.6,0,0,1
"1,16E+23",0,0,0,1,294,0,4871,0,0,0,1,0,0,0,1,12,1,89,0,0,1
"1,22E+23",0,0,654,0,125,0,5122,0,1,1,1,1,0,0,0,12,1,27,0,0,1
"9,91E+22",0,1,286,0,3600,0,2216,0,1,0,1,0,0,0,1,12,1,31,0,0,1
"1,20E+23",0,0,880,0,1025,1,10871,0,0,1,1,0,0,0,0,12,1,320,0,0,1
67801832,0,0,426,0,328,0,4014,0,1,0,1,0,0,0,0,12,1,0,63,0,1
s,0,0,598,0,7623,1,74459,0,0,1,1,0,0,0,1,12,1,6.4,1,0,1
"1,30E+17",1,1,2692,0,951,0,36370,0,1,0,1,1,0,0,1,12,1,44,1,0,1
"1,20E+23",0,1,1591,0,1227,0,10100,0,0,0,1,0,0,0,0,12,1,29,1,0,1
"1,20E+23",0,0,933,0,1632,0,6705,0,1,0,1,0,0,0,1,12,1,0,1,0,1
"1,21E+22",0,1,2404,0,211,0,14867,0,1,0,1,0,0,0,0,12,1,120,1,0,1
"1,20E+23",0,0,2346,0,264,0,12007,0,0,0,1,0,0,0,1,12,1,13,1,0,1
"1,20E+23",1,1,1365,0,401,0,39643,0,0,1,1,1,0,0,0,12,1,290,1,0,1
"1,17E+23",1,1,8273,0,34978,1,50462,0,1,1,0,0,0,0,1,13,0,10,0,0,1
"1,20E+23",1,1,16888,0,168147,1,254526,0,1,1,0,0,0,0,1,13,0,11000,6,0,1
"1,21E+23",1,1,1735,0,17017,1,64504,0,1,1,0,0,0,0,1,13,0,2000,0,0,1
"1,21E+23",1,0,48,0,11,0,602,0,0,0,0,0,0,0,1,13,0,41,42,0,1
"7,57E+22",0,0,70,0,15,0,5,1,0,0,1,0,0,0,1,13,0,21,60,1,1
"1,21E+23",0,1,8520,0,9234,1,21264,0,0,0,0,0,0,0,0,13,0,23,17,0,0
"1,21E+22",1,0,2780,0,1864,1,33063,0,1,0,0,0,0,0,1,13,0,1900,98,1,1
"1,21E+23",0,0,340,0,18,0,79,0,1,0,0,0,0,0,0,13,0,1.3,85,1,0
"1,21E+23",0,0,9644,0,9856,1,20336,0,0,0,0,0,0,0,1,13,0,710,11,0,0
"1,20E+23",1,0,3825,0,4394,1,2116,0,0,0,0,0,0,0,0,13,0,150,14,0,0
"1,21E+23",1,0,367,0,85,0,875,0,0,0,0,0,0,0,0,13,0,26,98,1,0
"1,19E+23",0,1,84,0,22,0,64,0,1,0,0,0,0,0,0,13,0,1,0,0,0
"1,19E+22",0,0,45,0,3,0,1062,0,1,0,0,0,0,0,0,13,0,89,0,0,0
"1,18E+23",0,1,31,0,3,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0
"1,18E+23",1,0,565,0,945,0,4009,0,0,1,0,0,0,0,0,13,0,33,9,0,0
"1,20E+23",0,0,27,0,31,0,415,0,1,0,1,0,0,0,0,13,0,0,0,0,1
"1,17E+23",0,0,41,0,12,0,386,0,0,0,1,0,0,0,0,13,0,0,0,0,1
"1,20E+23",0,1,169,0,57,0,2011,0,1,0,1,1,0,0,0,13,0,0,0,0,1
"1,20E+23",0,1,257,0,172,0,9725,0,0,1,1,1,0,0,0,13,0,0,0,0,1
"1,19E+23",0,0,21,1,3,0,69,0,0,0,1,0,0,0,0,13,0,0,0,0,1
"1,19E+23",0,0,37,0,8,0,1238,0,0,0,1,1,0,0,0,13,0,0,0,0,1
"1,18E+23",0,0,796,0,634,0,3451,0,0,0,1,0,0,0,0,13,0,65,0,0,1
"1,20E+23",0,0,112,0,88,0,472,0,1,0,1,0,0,0,0,13,0,0,0,0,1
"1,19E+23",0,0,52,0,0,0,2,1,0,0,0,0,0,0,0,13,0,0,0,0,1
"1,19E+23",1,1,135,0,97,0,1972,0,0,1,1,0,0,0,0,13,0,1.5,0,0,1
"1,20E+23",0,0,4496,1,3572,0,65545,1,0,0,0,0,0,0,0,13,0,0,0,0,1
1194937806088355841,0,0,1149,0,1141,1,1505,0,0,0,1,0,0,0,0,13,0,0,0,0,1
"1,19E+23",0,1,138,0,140,0,8146,0,0,0,0,0,0,0,0,13,0,0,0,0,1
"1,19E+22",0,0,1746,0,441,0,3613,0,0,0,1,0,0,0,1,13,0,43,0,0,1
1191932778952241154,0,0,141,0,62,0,2228,0,0,0,1,1,0,0,0,13,0,1,0,0,1
1186210920084598784,1,1,140,0,193,0,958,0,0,0,1,0,0,0,0,13,0,0,0,0,1
"1,03E+23",0,1,192,0,251,0,1272,0,0,0,1,0,0,0,0,13,0,0,0,0,1
"1,19E+23",1,1,1123,0,243,0,869,0,1,0,0,0,0,0,1,14,0,8.3,49,0,1
"1,20E+23",1,1,8922,0,97448,1,178472,0,0,1,0,0,0,0,1,14,0,7500,0,0,1
"1,19E+22",0,0,6687,0,6145,1,292,0,0,0,0,0,0,0,1,14,0,3.6,19,0,0
"1,18E+23",1,1,1390,0,1502,1,262,0,1,0,0,0,0,0,0,14,0,4.9,2,0,0
"1,20E+23",0,0,233,0,74,0,335,0,0,0,0,0,0,0,0,14,0,5.1,52,0,0
"1,09E+22",0,0,86,0,6,0,11,1,0,0,1,0,0,0,0,14,0,0,0,0,0
"1,17E+23",1,1,660,0,36,0,1765,0,1,0,0,0,0,0,1,14,0,6,45,0,1
"1,17E+23",1,1,21,1,24,0,296,0,0,1,0,0,0,0,0,14,0,5,12,0,0
"1,14E+21",1,1,419,0,14,0,22,1,1,0,1,0,1,0,0,14,0,0,14,0,1
1.16E+18,1,1,380,0,239,0,8020,0,0,0,0,1,0,0,1,14,0,50,26,0,0
"1,17E+23",1,0,377,0,268,0,7160,0,0,0,0,1,0,0,1,14,0,330,6,0,0
"1,18E+23",0,1,4212,0,3726,1,24825,0,1,0,1,1,0,0,1,14,0,410,61,1,1
"1,18E+23",1,1,4,1,23,0,1183,0,1,0,1,0,0,0,0,14,0,0,0,0,1
"1,19E+23",1,1,105,0,43,0,1078,0,1,1,0,1,0,0,0,14,0,0,0,0,1
"1,18E+23",0,1,249,0,255,0,3136,0,0,1,1,1,0,0,0,14,0,0.66,0,0,1
"1,18E+23",0,1,2516,0,702,0,5308,0,1,1,1,0,0,0,0,14,0,0,0,0,1
"1,19E+23",0,0,98,0,24,0,1223,0,0,0,1,1,0,0,0,14,0,0,0,0,1
"1,18E+23",0,0,840,0,591,0,16251,0,0,0,1,0,0,0,0,14,0,0,0,0,1
"1,16E+23",0,1,96,0,39,0,181,0,1,0,1,1,0,0,0,14,0,0,0,0,1
"1,18E+23",0,0,5397,0,7567,1,63713,0,0,0,1,0,0,0,1,14,0,0,0,0,1
"1,18E+23",0,0,170,0,3,0,1855,0,0,0,1,0,0,0,1,14,0,0,0,0,1
"1,18E+23",0,0,944,1,100,0,4566,0,0,0,1,0,0,0,1,14,0,0,0,0,1
"1,14E+21",0,1,609,0,521,0,2297,0,0,0,0,0,0,0,0,14,0,0,0,0,1
"1,18E+22",0,0,1147,0,702,0,18490,0,0,1,1,1,0,0,0,14,0,0,0,0,1
"1,18E+23",0,0,297,0,184,0,2190,0,0,0,1,1,0,0,0,14,0,0,0,0,1
"1,18E+23",0,1,315,0,295,0,920,0,0,0,1,0,0,0,0,14,0,0,0,0,1
"1,18E+23",0,0,1951,0,304,0,12800,0,0,0,1,0,0,0,1,14,0,0,0,0,1
"1,17E+23",0,0,420,0,223,0,5506,0,0,0,1,0,0,0,1,14,0,0,0,0,1
"1,18E+23",1,1,5223,0,8621,1,12542,0,1,0,0,0,0,0,1,15,0,98,47,0,1
"1,18E+21",1,1,4678,0,32298,1,28145,0,1,1,0,0,0,0,1,15,0,450,1,0,1
"1,32E+23",1,1,70,1,13,0,65,0,1,0,1,0,0,0,0,15,0,5.3,3,0,0
"1,19E+23",1,1,405,0,14121,1,13731,0,1,1,0,0,0,0,1,15,0,1900,0,0,1
"1,19E+23",1,1,736,0,689,0,1244,0,1,0,0,0,0,0,0,15,0,53,48,0,0
"1,18E+22",1,1,498,0,562,0,520,0,1,0,0,0,0,0,0,15,0,310,38,0,0
"1,17E+23",1,0,3340,0,3989,1,6965,0,1,0,0,0,0,0,0,15,0,130,1,0,0
"1,18E+23",1,1,2382,0,1869,1,6815,0,1,0,0,0,0,0,0,15,0,34,86,1,1
"1,19E+23",1,1,5127,0,5157,1,7067,0,1,0,0,0,0,0,0,15,0,180,98,1,1
"1,18E+23",0,0,309,0,44,0,29,1,1,0,0,0,0,0,0,15,0,0.44,7,0,0
"1,18E+23",1,1,105,0,52,0,1248,0,1,0,0,1,0,0,1,15,0,14,44,0,1
"1,14E+23",1,1,90,0,19,0,476,0,1,0,0,0,0,0,0,15,0,5,6,0,0
"1,16E+23",1,0,189,0,54,0,458,0,0,0,0,0,0,0,0,15,0,6,39,0,0
"1,16E+23",0,0,74,0,13,0,80,0,0,0,0,0,0,0,0,15,0,1,10,0,0
"1,16E+23",0,0,246,0,14,0,4888,0,1,0,0,0,0,0,1,15,0,180,2,0,0
"1,16E+23",0,1,492,0,497,0,4264,0,0,0,0,0,0,0,1,15,0,340,22,0,0
"1,17E+23",0,1,1877,0,289,1,9977,0,1,0,1,0,0,0,0,15,0,0.17,0,0,1
"1,18E+23",0,1,804,0,657,1,6740,0,1,1,1,1,0,0,0,15,0,0,0,0,1
"1,17E+23",0,0,165,0,87,0,1027,0,0,0,1,1,0,0,0,15,0,0,0,0,1
"1,17E+23",0,0,43,1,47,0,360,0,0,0,0,0,0,0,0,15,0,0.58,0,0,1
"1,16E+23",1,1,78,0,52,0,2208,0,1,0,0,0,0,0,0,15,0,0.36,0,0,1
"1,16E+23",0,0,116,0,19,0,434,0,1,0,0,1,0,0,0,15,0,0.13,0,0,1
"1,15E+23",0,0,30,0,4,0,10,1,0,0,1,0,0,0,0,15,0,87,0,0,1
"1,18E+23",1,1,185,0,57,0,5259,0,0,0,1,1,0,0,1,15,0,63,0,0,1
"1,17E+23",0,1,149,0,247,0,27381,0,1,0,1,1,0,0,1,15,0,4700,0,0,1
"1,16E+23",1,1,1437,0,562,0,8264,0,0,0,1,1,0,0,1,15,0,75,0,0,1
"1,17E+23",1,1,681,0,1601,1,462,0,1,1,1,0,0,0,0,15,0,0.17,0,0,1
1222076115566522368,0,0,717,0,149,0,3578,0,0,0,0,0,0,0,0,15,0,1.5,0,0,1
1168225898769682433,0,1,160,0,129,0,2385,0,1,0,1,0,0,0,0,15,0,0.66,0,0,1
"1,18E+23",0,0,71,0,223,1,8689,0,1,0,1,0,0,0,0,15,0,69,0,0,1
"1,17E+23",1,0,25,1,11,0,22,1,0,0,0,1,0,0,1,16,0,0.31,46,0,1
"1,17E+23",1,0,1652,0,1647,1,773,0,0,1,0,0,0,0,0,16,0,79,2,0,0
"1,17E+23",1,1,1520,0,282,0,7533,0,1,0,1,0,0,0,0,16,0,180,59,0,1
"1,17E+23",1,0,765,0,1670,1,7226,0,0,0,0,0,0,0,1,16,0,130,72,1,0
"1,17E+23",1,1,2114,0,1428,1,17508,0,1,0,0,0,0,0,1,16,0,15,90,1,1
"1,17E+23",1,1,2821,0,4388,1,1690,0,0,0,0,0,0,0,0,16,0,31,33,0,0
"1,18E+22",1,0,418,0,31,0,171,0,1,0,0,0,0,0,0,16,0,2.5,27,0,0
"1,15E+23",0,0,635,0,574,0,14834,0,0,0,0,1,0,0,1,16,0,230,11,0,0
"1,15E+23",0,1,386,0,133,0,26048,0,1,0,1,1,0,0,1,16,0,540,100,1,1
"1,15E+23",1,0,427,0,360,0,5435,0,1,0,0,1,0,0,1,16,0,40,56,0,0
"1,15E+23",0,1,318,0,451,0,32814,0,1,1,1,0,0,0,1,16,0,470,39,0,1
"1,16E+23",0,0,214,0,135,0,1013,0,1,0,1,1,0,0,0,16,0,0.28,0,0,1
"1,17E+23",0,0,23,1,2,0,209,0,0,0,1,0,0,0,0,16,0,0.28,0,0,1
"1,15E+23",0,0,64,0,11,0,610,0,0,0,0,0,0,0,0,16,0,22,0,0,1
"1,16E+23",1,1,94,0,11,0,133,0,0,0,1,0,0,0,0,16,0,2.6,0,0,1
"1,16E+23",0,0,1946,0,1835,1,16464,0,0,0,1,0,0,0,0,16,0,54,0,0,1
"1,16E+23",0,0,793,0,268,0,7544,0,0,0,1,1,0,0,0,16,0,0.22,0,0,1
"1,13E+23",0,0,184,0,187,0,17500,0,1,1,1,0,0,0,1,16,0,0.25,0,0,1
"7,51E+22",1,1,2667,0,2564,0,2046,0,0,1,1,0,0,0,0,16,0,460,0,0,1
"1,16E+23",0,0,4166,0,5738,1,37500,0,1,0,0,0,0,0,0,16,0,0.75,0,0,1
"1,16E+23",1,0,2758,0,1197,0,61600,0,0,0,1,1,0,0,1,16,0,0.86,0,0,1
1.15E+18,0,1,180,0,469,0,463,0,0,1,1,0,0,0,0,16,0,97,0,0,1
"1,16E+23",0,1,717,0,149,0,3578,0,0,1,1,0,0,0,0,16,0,32,0,0,1
"1,16E+23",0,0,420,0,223,0,5506,0,0,0,1,1,0,0,0,16,0,0.23,0,0,1
"1,15E+23",0,0,149,0,72,0,4018,0,0,0,1,1,0,0,0,16,0,23,0,0,1
1158039099866902528,0,1,143,0,528,0,920,0,1,0,1,0,0,0,0,16,0,580,0,0,1
"1,16E+23",0,0,2670,0,4038,0,27145,0,0,1,1,0,0,0,1,16,0,0.21,0,0,1
"1,15E+21",0,0,866,0,158,0,5544,0,0,0,1,0,0,0,1,16,0,91,0,0,1
"1,38E+23",0,0,270,0,256,0,6086,0,1,1,1,0,0,0,0,16,0,1.4,0,0,1
"1,16E+23",1,1,2065,0,981,0,4942,0,1,0,0,1,0,0,1,17,0,170,0,0,0
"1,16E+23",1,1,2073,0,989,1,4971,0,1,0,0,1,0,0,0,17,0,180,0,0,0
"1,15E+23",0,1,803,0,10255,1,1128,0,0,1,0,0,0,0,0,17,0,31,4,0,0
"1,13E+21",0,0,2879,0,2212,1,3852,0,1,0,0,0,0,0,0,17,0,14,34,0,0
"1,16E+23",1,1,2313,0,1698,1,5926,0,1,0,0,0,0,0,1,17,0,9.2,88,1,1
"1,14E+23",0,1,220,0,119,0,1573,0,1,0,0,1,0,0,1,17,0,54,23,0,0
"1,14E+23",1,1,109,0,53,0,2966,0,1,0,1,1,0,0,0,17,0,23,14,0,1
"1,13E+23",0,1,824,0,287,0,2905,0,0,1,0,1,0,0,1,17,0,63,0,0,1
"1,13E+23",1,0,222,0,8,0,271,0,0,0,0,0,0,0,0,17,0,21,0,0,1
"1,33E+23",0,1,378,0,370,0,2666,0,0,0,0,0,0,0,0,17,0,88,0,0,1
"1,15E+23",0,1,298,0,455,1,6137,0,1,0,1,1,0,0,1,17,0,21,0,0,1
"1,15E+23",0,0,87,0,83,0,265,0,0,0,1,0,0,0,0,17,0,22,0,0,1
"1,15E+23",0,1,426,0,415,0,1080,0,0,0,0,0,0,0,0,17,0,21,0,0,1
"1,15E+22",0,0,158,0,141,0,1713,0,0,0,1,0,0,0,0,17,0,65,0,0,1
"1,13E+23",0,1,145,0,27,0,113,0,0,0,0,1,0,0,0,17,0,21,0,0,1
"1,15E+23",0,1,139,0,74,0,573,0,1,0,1,1,0,0,0,17,0,21,0,0,1
"1,15E+22",1,1,79,0,18,0,221,0,0,0,1,0,0,0,0,17,0,63,0,0,1
1092324091023904769,0,0,38,0,0,0,6,1,1,0,0,1,0,0,0,17,0,21,0,0,1
"1,15E+23",1,1,87,0,21,0,1079,0,1,0,1,1,0,0,0,17,0,42,0,0,1
"1,15E+23",0,0,42,0,16,0,478,0,1,0,1,1,0,0,0,17,0,21,0,0,1
"1,16E+23",1,0,174,0,3,0,2830,0,0,0,1,0,1,0,0,17,0,84,0,0,1
"1,15E+23",0,0,233,0,137,0,6627,0,0,0,1,1,0,0,0,17,0,0.25,0,0,1
"1,15E+23",1,0,462,0,4844,0,4774,0,1,0,1,0,0,0,1,17,0,41,0,0,1
"1,14E+23",0,0,1609,0,1409,1,38915,0,0,0,1,0,0,0,1,17,0,0,0,0,1
"1,02E+23",0,0,245,0,161,0,4403,0,0,0,1,1,0,0,0,17,0,63,0,0,1
"1,15E+23",0,1,146,0,50,1,3941,0,1,0,1,0,0,0,0,17,0,17,0,0,1
"1,15E+23",1,1,2226,0,2400,1,20977,0,0,0,1,0,0,0,1,17,0,87,0,0,1
"1,01E+23",0,1,4970,0,4918,1,17673,0,0,1,1,0,0,0,0,17,0,1.4,0,0,1
"1,14E+23",0,0,2272,0,1971,1,9754,0,0,0,1,0,0,0,0,17,0,46,0,0,1
"1,15E+23",1,1,1422,0,1517,0,41416,0,0,0,1,0,0,0,0,17,0,0.34,0,0,1
"1,14E+23",1,1,786,0,708,0,45799,0,0,0,1,0,0,0,0,17,0,0,0,0,1
"1,13E+23",1,1,977,0,783,0,948,0,0,0,0,0,0,0,0,18,0,20,13,0,0
"1,15E+23",1,1,251,0,214,0,1295,0,1,0,1,0,0,0,0,18,0,65,5,0,1
"1,14E+23",1,0,44,0,3,0,76,0,0,0,0,0,0,0,1,18,0,0.89,71,1,1
"1,13E+22",1,0,470,0,496,0,4316,0,0,0,0,0,0,0,0,18,0,25,24,0,0
"1,12E+23",1,0,944,0,249,0,18066,0,0,0,0,0,0,0,1,18,0,330,1,0,0
"1,13E+23",1,1,727,0,730,0,27253,0,1,0,1,0,0,0,1,18,0,830,99,1,1
"1,13E+23",1,0,607,0,57,0,4505,0,0,0,0,0,0,0,0,18,0,26,27,0,0
"1,13E+23",0,0,2081,0,1990,1,8674,0,0,0,1,0,0,0,0,18,0,4,100,1,0
"1,13E+23",1,1,25,1,2,0,25,1,1,0,1,1,0,0,0,18,0,3.2,100,1,0
"1,14E+23",0,0,1849,0,1741,1,16366,0,0,0,1,0,0,0,0,18,0,0.15,100,1,1
"1,14E+23",0,0,127,0,39,0,327,0,0,0,0,1,0,0,0,18,0,0.09,0,0,1
1135427485561004033,0,0,57,0,4,0,341,0,0,0,0,0,0,0,0,18,0,63,0,0,1
"1,14E+23",0,1,337,0,197,0,3066,0,0,0,1,1,0,0,0,18,0,62,0,0,1
1139833947431436288,0,1,1463,0,1352,1,6534,0,0,1,1,0,0,0,0,18,0,21,0,0,1
"1,14E+23",0,1,2119,0,2081,1,15792,0,0,1,1,0,0,0,0,18,0,21,0,0,1
"1,14E+22",0,0,914,0,932,0,1051,0,0,0,1,0,0,0,0,18,0,22,0,0,1
"1,13E+23",0,1,5000,0,2594,1,4865,0,1,0,1,1,0,0,0,18,0,42,0,0,1
"1,14E+23",1,0,2741,0,2446,1,9051,0,0,0,1,0,0,0,0,18,0,0.25,0,0,1
"1,15E+23",0,1,201,0,214,0,7993,0,0,0,1,0,0,0,0,18,0,41,0,0,1
612334322,0,1,1149,0,1141,1,1505,0,0,0,1,0,0,0,0,18,0,43,0,0,1
"1,04E+23",1,1,101,0,12,0,190,0,0,0,0,0,0,0,0,19,0,1.5,1,0,0
"1,14E+23",1,1,547,0,498,0,9957,0,1,0,1,0,0,0,0,19,0,130,41,0,0
"1,14E+23",1,1,8059,0,12858,1,16304,0,1,0,0,0,0,0,0,19,0,6.2,4,0,0
"1,13E+23",1,0,13973,0,32321,1,51659,0,0,1,0,0,0,0,0,19,0,1300,36,0,0
"1,13E+23",0,1,3836,0,3339,1,11115,0,1,0,0,0,0,0,0,19,0,64,6,0,0
"1,12E+23",1,0,583,0,4366,1,7351,0,0,0,0,0,0,0,1,19,0,230,2,0,1
"1,12E+23",1,0,41,0,44,0,281,0,0,1,0,0,0,0,1,19,0,3,9,0,0
"1,12E+23",1,1,1331,0,822,0,22085,0,1,0,0,1,0,0,1,19,0,97,100,1,1
"1,12E+23",1,0,55,0,3,0,100,0,0,1,0,0,0,0,0,19,0,1,1,0,0
"1,12E+23",0,0,58,0,27,0,15948,0,1,0,0,1,0,0,1,19,0,280,99,1,1
"1,12E+23",0,0,265,0,145,0,4556,0,0,0,0,1,0,0,0,19,0,17,4,0,0
